order_id,customer_id,product_name,category,quantity,unit_price,total_amount,discount_rate,final_amount,order_date,region,sales_rep,is_priority,status
ORD-000767,CUST-0065,Wireless Headphones,Gaming,10,779.39,7793.9,0.105,6975.54,2024-03-18,North America,Ivy Wang,1,delivered
ORD-000768,CUST-0157,SSD 500GB,Computers,9,1728.82,15559.38,0.18,12758.69,2024-06-13,Middle East,Carol Davis,1,delivered
ORD-000769,CUST-0305,Router WiFi,Accessories,6,456.06,2736.36,0.16,2298.54,2024-06-24,Middle East,Eve Brown,1,delivered
ORD-000770,CUST-0441,Tablet Ultra,Accessories,6,78.84,473.04,0.049,449.86,2024-06-05,North America,Henry Taylor,0,pending
ORD-000771,CUST-0113,Keyboard Mechanical,Gaming,5,1214.97,6074.85,0.086,5552.41,2024-09-05,Latin America,Bob Smith,1,processing
ORD-000772,CUST-0269,Processor Intel,Accessories,2,1787.61,3575.22,0.195,2878.05,2024-04-06,Middle East,Grace Chen,1,cancelled
ORD-000773,CUST-0306,Speaker Bluetooth,Audio,5,1571.0,7855.0,0.07,7305.15,2024-05-23,North America,Carol Davis,0,shipped
ORD-000774,CUST-0489,Graphics Card,Accessories,1,589.54,589.54,0.127,514.67,2024-07-08,Asia Pacific,Carol Davis,0,delivered
ORD-000775,CUST-0320,Gaming Mouse,Audio,3,570.2,1710.6,0.041,1640.47,2024-04-01,Europe,Grace Chen,1,cancelled
ORD-000776,CUST-0154,Hard Drive 1TB,Accessories,7,1986.89,13908.23,0.038,13379.72,2024-01-13,Europe,Frank Miller,1,cancelled
ORD-000777,CUST-0235,Gaming Mouse,Audio,7,842.19,5895.33,0.028,5730.26,2024-06-10,North America,Eve Brown,0,cancelled
ORD-000778,CUST-0048,Monitor 4K,Accessories,7,292.14,2044.98,0.133,1773.0,2024-07-10,Asia Pacific,Jack Anderson,1,pending
ORD-000779,CUST-0183,Router WiFi,Accessories,7,503.58,3525.06,0.057,3324.13,2024-06-13,Latin America,Ivy Wang,1,shipped
ORD-000780,CUST-0101,Processor Intel,Gaming,10,1450.75,14507.5,0.127,12665.05,2024-08-09,Latin America,Henry Taylor,0,cancelled
ORD-000781,CUST-0349,Tablet Ultra,Electronics,6,1883.15,11298.9,0.115,9999.53,2024-05-04,Asia Pacific,Frank Miller,0,shipped
ORD-000782,CUST-0102,Wireless Headphones,Gaming,2,1229.27,2458.54,0.14,2114.34,2024-05-13,Middle East,Eve Brown,1,cancelled
ORD-000783,CUST-0267,Smartphone X,Accessories,7,1550.75,10855.25,0.179,8912.16,2024-04-23,North America,Ivy Wang,0,delivered
ORD-000784,CUST-0118,Smart Watch,Audio,1,561.23,561.23,0.027,546.08,2024-10-31,Latin America,Bob Smith,0,pending
ORD-000785,CUST-0392,SSD 500GB,Gaming,9,631.12,5680.08,0.11,5055.27,2024-03-07,Latin America,Carol Davis,1,delivered
ORD-000786,CUST-0166,Smart Watch,Audio,7,1447.37,10131.59,0.086,9260.27,2024-06-19,North America,Grace Chen,1,shipped
ORD-000787,CUST-0125,Smart Watch,Gaming,2,963.12,1926.24,0.161,1616.12,2024-01-19,North America,Jack Anderson,1,processing
ORD-000788,CUST-0426,Webcam HD,Gaming,7,1216.3,8514.1,0.109,7586.06,2024-01-29,Asia Pacific,Ivy Wang,0,cancelled
ORD-000789,CUST-0493,Smartphone X,Computers,8,345.74,2765.92,0.178,2273.59,2024-04-11,Asia Pacific,David Wilson,0,delivered
ORD-000790,CUST-0225,Processor Intel,Audio,10,1157.2,11572.0,0.163,9685.76,2024-10-30,Middle East,Carol Davis,1,delivered
ORD-000791,CUST-0260,Webcam HD,Gaming,6,1267.91,7607.46,0.023,7432.49,2024-04-21,North America,Alice Johnson,0,shipped
ORD-000792,CUST-0046,Hard Drive 1TB,Electronics,2,1692.74,3385.48,0.182,2769.32,2024-01-24,Middle East,Bob Smith,0,processing
ORD-000793,CUST-0241,Smart Watch,Accessories,7,712.69,4988.83,0.146,4260.46,2024-07-19,Middle East,Alice Johnson,1,delivered
ORD-000794,CUST-0313,Monitor 4K,Electronics,5,664.84,3324.2,0.127,2902.03,2024-06-20,Asia Pacific,Frank Miller,0,cancelled
ORD-000795,CUST-0493,Gaming Mouse,Computers,1,1302.6,1302.6,0.086,1190.58,2024-09-06,Latin America,David Wilson,0,shipped
ORD-000796,CUST-0164,Wireless Headphones,Electronics,7,220.94,1546.58,0.086,1413.57,2024-06-07,Europe,Alice Johnson,0,cancelled
ORD-000797,CUST-0038,Processor Intel,Accessories,8,666.25,5330.0,0.098,4807.66,2024-12-22,Middle East,Carol Davis,0,delivered
ORD-000798,CUST-0018,Monitor 4K,Accessories,3,691.96,2075.88,0.036,2001.15,2024-01-05,Latin America,Jack Anderson,1,delivered
ORD-000799,CUST-0052,Keyboard Mechanical,Electronics,9,1041.32,9371.88,0.073,8687.73,2024-04-27,Asia Pacific,Jack Anderson,1,delivered
ORD-000800,CUST-0090,Hard Drive 1TB,Gaming,8,477.17,3817.36,0.199,3057.71,2024-11-22,North America,David Wilson,1,delivered
ORD-000801,CUST-0008,Gaming Mouse,Gaming,10,87.87,878.7,0.037,846.19,2024-05-02,Latin America,Ivy Wang,0,cancelled
ORD-000802,CUST-0276,Hard Drive 1TB,Accessories,1,1350.61,1350.61,0.006,1342.51,2024-01-30,Asia Pacific,Bob Smith,0,processing
ORD-000803,CUST-0101,Smartphone X,Computers,3,1535.53,4606.59,0.059,4334.8,2024-01-05,Latin America,Eve Brown,0,pending
ORD-000804,CUST-0006,Gaming Mouse,Electronics,6,1343.53,8061.18,0.045,7698.43,2024-10-14,Asia Pacific,Henry Taylor,1,delivered
ORD-000805,CUST-0236,Monitor 4K,Audio,8,1272.95,10183.6,0.073,9440.2,2024-05-27,North America,Jack Anderson,0,pending
ORD-000806,CUST-0442,Hard Drive 1TB,Electronics,4,459.31,1837.24,0.004,1829.89,2024-07-05,North America,Henry Taylor,1,delivered
ORD-000807,CUST-0097,Hard Drive 1TB,Gaming,7,234.86,1644.02,0.125,1438.52,2024-05-10,Asia Pacific,Alice Johnson,1,delivered
ORD-000808,CUST-0112,Tablet Ultra,Audio,9,84.26,758.34,0.078,699.19,2024-07-18,Middle East,Bob Smith,1,delivered
ORD-000809,CUST-0033,Graphics Card,Audio,8,1800.98,14407.84,0.057,13586.59,2024-11-02,Asia Pacific,Bob Smith,1,cancelled
ORD-000810,CUST-0323,Monitor 4K,Accessories,6,1977.16,11862.96,0.068,11056.28,2024-04-19,Europe,Grace Chen,1,delivered
ORD-000811,CUST-0141,SSD 500GB,Accessories,10,1923.8,19238.0,0.117,16987.15,2024-12-02,Latin America,Henry Taylor,0,shipped
ORD-000812,CUST-0278,Tablet Ultra,Gaming,7,498.35,3488.45,0.004,3474.5,2024-04-01,Asia Pacific,Ivy Wang,0,delivered
ORD-000813,CUST-0190,Speaker Bluetooth,Computers,7,1301.61,9111.27,0.183,7443.91,2024-11-22,Middle East,Eve Brown,1,cancelled
ORD-000814,CUST-0176,Hard Drive 1TB,Audio,6,284.9,1709.4,0.164,1429.06,2024-12-06,Latin America,Alice Johnson,1,shipped
ORD-000815,CUST-0169,Processor Intel,Computers,2,522.3,1044.6,0.025,1018.48,2024-05-20,Middle East,Eve Brown,1,pending
ORD-000816,CUST-0201,Router WiFi,Gaming,5,123.43,617.15,0.062,578.89,2024-04-25,North America,Jack Anderson,1,processing
ORD-000817,CUST-0067,Smart Watch,Electronics,4,1917.99,7671.96,0.071,7127.25,2024-11-04,Asia Pacific,Alice Johnson,1,pending
ORD-000818,CUST-0420,Speaker Bluetooth,Accessories,10,1357.38,13573.8,0.104,12162.12,2024-12-15,Europe,Grace Chen,0,delivered
ORD-000819,CUST-0326,Smart Watch,Computers,9,368.68,3318.12,0.186,2700.95,2024-05-02,Asia Pacific,Bob Smith,1,pending
ORD-000820,CUST-0440,SSD 500GB,Computers,10,1604.18,16041.8,0.153,13587.4,2024-10-25,Latin America,Eve Brown,0,processing
ORD-000821,CUST-0243,Gaming Mouse,Gaming,5,756.77,3783.85,0.037,3643.85,2024-01-07,Middle East,Frank Miller,0,cancelled
ORD-000822,CUST-0497,Wireless Headphones,Audio,10,1180.93,11809.3,0.071,10970.84,2024-04-10,Latin America,David Wilson,0,cancelled
ORD-000823,CUST-0004,Speaker Bluetooth,Audio,4,1465.4,5861.6,0.137,5058.56,2024-06-11,Europe,David Wilson,1,delivered
ORD-000824,CUST-0195,Speaker Bluetooth,Gaming,10,1142.78,11427.8,0.083,10479.29,2024-08-24,North America,Alice Johnson,1,delivered
ORD-000825,CUST-0140,Speaker Bluetooth,Electronics,6,1855.52,11133.12,0.086,10175.67,2024-06-26,Asia Pacific,Jack Anderson,0,delivered
ORD-000826,CUST-0436,Smart Watch,Gaming,3,1331.05,3993.15,0.102,3585.85,2024-09-09,Asia Pacific,Henry Taylor,0,delivered
ORD-000827,CUST-0291,Keyboard Mechanical,Computers,7,49.83,348.81,0.064,326.49,2024-02-02,Asia Pacific,Bob Smith,0,processing
ORD-000828,CUST-0382,Gaming Mouse,Accessories,5,1822.97,9114.85,0.14,7838.77,2024-10-20,Asia Pacific,Alice Johnson,1,delivered
ORD-000829,CUST-0452,SSD 500GB,Accessories,7,265.77,1860.39,0.084,1704.12,2024-07-28,Europe,Bob Smith,0,cancelled
ORD-000830,CUST-0138,Gaming Mouse,Electronics,5,979.55,4897.75,0.04,4701.84,2024-03-25,Europe,Frank Miller,0,pending
ORD-000831,CUST-0399,Wireless Headphones,Audio,9,131.91,1187.19,0.172,982.99,2024-03-22,Middle East,Alice Johnson,0,pending
ORD-000832,CUST-0429,Smart Watch,Audio,10,308.21,3082.1,0.097,2783.14,2024-03-14,Middle East,Henry Taylor,0,cancelled
ORD-000833,CUST-0134,Smart Watch,Computers,7,1870.25,13091.75,0.093,11874.22,2024-02-13,Asia Pacific,Jack Anderson,0,cancelled
ORD-000834,CUST-0333,Webcam HD,Gaming,8,1304.27,10434.16,0.04,10016.79,2024-05-27,Asia Pacific,Jack Anderson,0,processing
ORD-000835,CUST-0149,Wireless Headphones,Gaming,7,1205.98,8441.86,0.192,6821.02,2024-03-26,Europe,Grace Chen,1,pending
ORD-000836,CUST-0241,Smart Watch,Electronics,6,609.75,3658.5,0.029,3552.4,2024-01-12,Asia Pacific,Bob Smith,1,pending
ORD-000837,CUST-0472,"Laptop Pro 15""",Electronics,8,1463.46,11707.68,0.066,10934.97,2024-03-05,Europe,Frank Miller,0,delivered
ORD-000838,CUST-0156,Webcam HD,Audio,4,1809.7,7238.8,0.165,6044.4,2024-06-01,North America,Carol Davis,0,processing
ORD-000839,CUST-0128,Webcam HD,Accessories,10,1836.0,18360.0,0.157,15477.48,2024-09-20,Middle East,Jack Anderson,0,processing
ORD-000840,CUST-0272,Tablet Ultra,Audio,7,109.67,767.69,0.065,717.79,2024-07-29,North America,Grace Chen,0,cancelled
ORD-000841,CUST-0361,Wireless Headphones,Accessories,8,1827.4,14619.2,0.016,14385.29,2024-09-17,Asia Pacific,David Wilson,1,cancelled
ORD-000842,CUST-0370,Webcam HD,Accessories,2,1579.05,3158.1,0.116,2791.76,2024-10-14,Middle East,Jack Anderson,1,delivered
ORD-000843,CUST-0107,Processor Intel,Audio,2,1472.66,2945.32,0.162,2468.18,2024-07-06,Middle East,Carol Davis,0,pending
ORD-000844,CUST-0483,Speaker Bluetooth,Electronics,1,177.39,177.39,0.093,160.89,2024-12-21,North America,Grace Chen,0,processing
ORD-000845,CUST-0416,Gaming Mouse,Accessories,9,969.2,8722.8,0.06,8199.43,2024-08-14,Europe,Eve Brown,0,cancelled
ORD-000846,CUST-0153,Tablet Ultra,Computers,3,536.12,1608.36,0.13,1399.27,2024-04-15,Latin America,Jack Anderson,1,pending
ORD-000847,CUST-0218,Wireless Headphones,Accessories,8,1833.86,14670.88,0.053,13893.32,2024-06-30,North America,Eve Brown,1,pending
ORD-000848,CUST-0012,Processor Intel,Computers,3,71.41,214.23,0.043,205.02,2024-10-28,North America,Ivy Wang,0,processing
ORD-000849,CUST-0140,Webcam HD,Electronics,9,1210.14,10891.26,0.055,10292.24,2024-12-04,North America,Alice Johnson,1,processing
ORD-000850,CUST-0010,Smart Watch,Computers,1,246.79,246.79,0.098,222.6,2024-06-17,Europe,Alice Johnson,0,pending
ORD-000851,CUST-0023,Processor Intel,Electronics,1,1648.59,1648.59,0.157,1389.76,2024-04-28,Europe,Bob Smith,0,delivered
ORD-000852,CUST-0294,Smart Watch,Computers,10,207.05,2070.5,0.172,1714.37,2024-09-28,Latin America,Frank Miller,0,processing
ORD-000853,CUST-0397,Graphics Card,Audio,4,351.27,1405.08,0.081,1291.27,2024-07-07,Latin America,Carol Davis,1,pending
ORD-000854,CUST-0005,SSD 500GB,Audio,2,740.87,1481.74,0.079,1364.68,2024-08-28,Europe,Jack Anderson,0,cancelled
ORD-000855,CUST-0126,Smartphone X,Gaming,2,885.97,1771.94,0.13,1541.59,2024-03-14,Europe,Alice Johnson,0,shipped
ORD-000856,CUST-0149,Router WiFi,Gaming,5,224.28,1121.4,0.169,931.88,2024-07-12,Asia Pacific,Jack Anderson,1,shipped
ORD-000857,CUST-0418,Router WiFi,Computers,7,708.54,4959.78,0.187,4032.3,2024-03-12,Europe,Frank Miller,1,cancelled
ORD-000858,CUST-0214,Monitor 4K,Audio,4,159.75,639.0,0.18,523.98,2024-04-15,North America,Jack Anderson,0,delivered
ORD-000859,CUST-0309,Hard Drive 1TB,Electronics,5,1830.17,9150.85,0.096,8272.37,2024-08-08,Latin America,Eve Brown,1,cancelled
ORD-000860,CUST-0168,Monitor 4K,Gaming,9,852.33,7670.97,0.033,7417.83,2024-01-31,North America,Jack Anderson,0,processing
ORD-000861,CUST-0401,Speaker Bluetooth,Computers,3,1198.08,3594.24,0.036,3464.85,2024-03-03,North America,Jack Anderson,1,cancelled
ORD-000862,CUST-0487,Speaker Bluetooth,Electronics,10,1234.69,12346.9,0.142,10593.64,2024-04-06,Asia Pacific,Grace Chen,0,cancelled
ORD-000863,CUST-0035,Tablet Ultra,Computers,5,1179.16,5895.8,0.019,5783.78,2024-04-15,Latin America,Alice Johnson,1,shipped
ORD-000864,CUST-0433,Graphics Card,Audio,10,1398.78,13987.8,0.179,11483.98,2024-01-25,North America,Frank Miller,0,cancelled
ORD-000865,CUST-0351,Tablet Ultra,Audio,4,87.37,349.48,0.134,302.65,2024-09-18,North America,Alice Johnson,0,processing
ORD-000866,CUST-0327,Tablet Ultra,Accessories,4,197.69,790.76,0.137,682.43,2024-09-02,Latin America,Eve Brown,0,processing
ORD-000867,CUST-0132,Gaming Mouse,Computers,9,397.39,3576.51,0.148,3047.19,2024-07-04,North America,Carol Davis,0,processing
ORD-000868,CUST-0387,"Laptop Pro 15""",Audio,6,409.74,2458.44,0.158,2070.01,2024-03-20,North America,Carol Davis,0,cancelled
ORD-000869,CUST-0240,Smart Watch,Gaming,1,944.53,944.53,0.195,760.35,2024-08-15,Europe,Bob Smith,0,shipped
ORD-000870,CUST-0141,Processor Intel,Electronics,1,530.87,530.87,0.094,480.97,2024-12-27,North America,Bob Smith,1,processing
ORD-000871,CUST-0268,Keyboard Mechanical,Electronics,4,914.45,3657.8,0.056,3452.96,2024-02-08,Latin America,Alice Johnson,1,delivered
ORD-000872,CUST-0148,"Laptop Pro 15""",Gaming,5,1396.57,6982.85,0.087,6375.34,2024-04-06,Asia Pacific,Bob Smith,0,pending
ORD-000873,CUST-0194,SSD 500GB,Electronics,1,372.33,372.33,0.044,355.95,2024-04-17,Latin America,Eve Brown,1,delivered
ORD-000874,CUST-0178,Smartphone X,Accessories,6,1658.84,9953.04,0.132,8639.24,2024-07-16,North America,Henry Taylor,1,shipped
ORD-000875,CUST-0142,Hard Drive 1TB,Gaming,7,242.7,1698.9,0.15,1444.07,2024-09-05,Latin America,Frank Miller,0,cancelled
ORD-000876,CUST-0324,Smart Watch,Audio,3,1393.25,4179.75,0.098,3770.13,2024-06-10,Latin America,David Wilson,1,shipped
ORD-000877,CUST-0136,Smart Watch,Electronics,2,180.36,360.72,0.081,331.5,2024-06-05,Europe,Jack Anderson,0,processing
ORD-000878,CUST-0462,Graphics Card,Computers,1,410.36,410.36,0.04,393.95,2024-04-28,Latin America,Grace Chen,1,pending
ORD-000879,CUST-0284,Wireless Headphones,Computers,8,484.84,3878.72,0.121,3409.39,2024-02-01,Middle East,Grace Chen,1,pending
ORD-000880,CUST-0082,"Laptop Pro 15""",Gaming,2,1410.06,2820.12,0.149,2399.92,2024-09-22,North America,Alice Johnson,0,pending
ORD-000881,CUST-0299,Webcam HD,Audio,7,1585.83,11100.81,0.005,11045.31,2024-04-30,Europe,Henry Taylor,0,delivered
ORD-000882,CUST-0487,Gaming Mouse,Computers,7,1298.63,9090.41,0.142,7799.57,2024-04-06,Middle East,Frank Miller,1,shipped
ORD-000883,CUST-0063,Smartphone X,Electronics,6,342.31,2053.86,0.011,2031.27,2024-10-20,Middle East,Grace Chen,0,cancelled
ORD-000884,CUST-0400,"Laptop Pro 15""",Gaming,4,307.9,1231.6,0.052,1167.56,2024-12-09,Europe,Eve Brown,1,cancelled
ORD-000885,CUST-0338,Monitor 4K,Audio,7,279.95,1959.65,0.003,1953.77,2024-06-10,Asia Pacific,Ivy Wang,1,delivered
ORD-000886,CUST-0412,Webcam HD,Audio,10,1762.1,17621.0,0.105,15770.8,2024-12-23,North America,Bob Smith,0,pending
ORD-000887,CUST-0060,"Laptop Pro 15""",Accessories,2,1721.64,3443.28,0.043,3295.22,2024-03-12,North America,Eve Brown,1,shipped
ORD-000888,CUST-0058,Hard Drive 1TB,Computers,2,714.01,1428.02,0.068,1330.91,2024-03-12,Middle East,Alice Johnson,1,cancelled
ORD-000889,CUST-0102,Smart Watch,Accessories,7,885.17,6196.19,0.06,5824.42,2024-04-23,Europe,Henry Taylor,0,processing
ORD-000890,CUST-0168,Webcam HD,Electronics,2,415.72,831.44,0.105,744.14,2024-07-10,Latin America,Eve Brown,0,cancelled
ORD-000891,CUST-0423,Tablet Ultra,Electronics,9,411.84,3706.56,0.188,3009.73,2024-10-29,Europe,Bob Smith,0,delivered
ORD-000892,CUST-0336,Smart Watch,Accessories,3,464.95,1394.85,0.165,1164.7,2024-12-30,Middle East,Frank Miller,1,pending
ORD-000893,CUST-0472,Monitor 4K,Gaming,2,492.06,984.12,0.074,911.3,2024-08-13,North America,Bob Smith,1,delivered
ORD-000894,CUST-0369,Tablet Ultra,Electronics,3,1139.45,3418.35,0.014,3370.49,2024-07-28,North America,Eve Brown,1,pending
ORD-000895,CUST-0096,Graphics Card,Computers,6,1070.4,6422.4,0.014,6332.49,2024-09-28,Asia Pacific,Ivy Wang,0,delivered
ORD-000896,CUST-0324,Speaker Bluetooth,Audio,6,1961.83,11770.98,0.082,10805.76,2024-04-06,Latin America,Frank Miller,0,shipped
ORD-000897,CUST-0338,Gaming Mouse,Accessories,5,1111.89,5559.45,0.064,5203.65,2024-04-28,North America,Carol Davis,1,delivered
ORD-000898,CUST-0409,"Laptop Pro 15""",Electronics,10,1533.55,15335.5,0.177,12621.12,2024-06-17,Europe,Jack Anderson,1,processing
ORD-000899,CUST-0463,Webcam HD,Gaming,6,671.89,4031.34,0.116,3563.7,2024-06-19,North America,Alice Johnson,1,processing
ORD-000900,CUST-0263,Keyboard Mechanical,Computers,4,1095.05,4380.2,0.106,3915.9,2024-12-29,Middle East,Bob Smith,0,shipped
ORD-000901,CUST-0136,Smart Watch,Accessories,2,628.48,1256.96,0.068,1171.49,2024-10-27,Europe,Jack Anderson,1,delivered
ORD-000902,CUST-0256,"Laptop Pro 15""",Accessories,10,954.34,9543.4,0.168,7940.11,2024-08-16,North America,Bob Smith,0,shipped
ORD-000903,CUST-0268,"Laptop Pro 15""",Gaming,7,956.35,6694.45,0.188,5435.89,2024-09-11,Europe,Bob Smith,0,cancelled
ORD-000904,CUST-0032,Tablet Ultra,Audio,8,1608.23,12865.84,0.006,12788.64,2024-10-07,Asia Pacific,David Wilson,1,cancelled
ORD-000905,CUST-0205,Graphics Card,Accessories,9,1556.35,14007.15,0.161,11752.0,2024-12-08,Middle East,Henry Taylor,0,cancelled
ORD-000906,CUST-0329,Hard Drive 1TB,Accessories,1,1967.52,1967.52,0.088,1794.38,2024-06-21,Latin America,David Wilson,1,pending
ORD-000907,CUST-0182,Hard Drive 1TB,Accessories,2,844.79,1689.58,0.149,1437.83,2024-10-27,Latin America,Frank Miller,1,delivered
ORD-000908,CUST-0320,Router WiFi,Gaming,10,617.99,6179.9,0.021,6050.12,2024-10-06,Middle East,Eve Brown,0,delivered
ORD-000909,CUST-0269,Speaker Bluetooth,Audio,3,1535.47,4606.41,0.028,4477.43,2024-11-11,Europe,David Wilson,1,processing
ORD-000910,CUST-0209,Tablet Ultra,Computers,6,47.73,286.38,0.087,261.46,2024-11-18,Asia Pacific,Ivy Wang,0,pending
ORD-000911,CUST-0190,Processor Intel,Accessories,3,732.06,2196.18,0.086,2007.31,2024-05-15,North America,Carol Davis,0,processing
ORD-000912,CUST-0092,Smart Watch,Gaming,9,1756.87,15811.83,0.119,13930.22,2024-09-25,Middle East,Bob Smith,1,processing
ORD-000913,CUST-0318,Webcam HD,Electronics,7,358.59,2510.13,0.169,2085.92,2024-04-09,Latin America,Frank Miller,0,cancelled
ORD-000914,CUST-0043,Graphics Card,Electronics,10,1678.74,16787.4,0.169,13950.33,2024-03-08,Asia Pacific,David Wilson,0,pending
ORD-000915,CUST-0345,SSD 500GB,Audio,8,966.62,7732.96,0.195,6225.03,2024-05-25,Asia Pacific,Eve Brown,0,shipped
ORD-000916,CUST-0461,Smartphone X,Computers,5,1229.37,6146.85,0.034,5937.86,2024-02-21,Middle East,David Wilson,1,delivered
ORD-000917,CUST-0225,Webcam HD,Computers,7,1390.07,9730.49,0.035,9389.92,2024-11-22,Europe,David Wilson,1,shipped
ORD-000918,CUST-0164,Smartphone X,Accessories,1,889.04,889.04,0.174,734.35,2024-05-27,Asia Pacific,Henry Taylor,0,shipped
ORD-000919,CUST-0036,Gaming Mouse,Electronics,1,172.84,172.84,0.082,158.67,2024-06-26,North America,Jack Anderson,1,pending
ORD-000920,CUST-0113,Smartphone X,Audio,10,523.64,5236.4,0.082,4807.02,2024-09-25,Europe,Bob Smith,0,pending
ORD-000921,CUST-0037,Hard Drive 1TB,Audio,4,1319.52,5278.08,0.014,5204.19,2024-10-11,Europe,Bob Smith,0,shipped
ORD-000922,CUST-0165,Gaming Mouse,Electronics,1,945.96,945.96,0.08,870.28,2024-06-27,North America,Henry Taylor,1,pending
ORD-000923,CUST-0393,Smart Watch,Accessories,1,1366.28,1366.28,0.112,1213.26,2024-08-09,Europe,Grace Chen,1,shipped
ORD-000924,CUST-0384,Monitor 4K,Accessories,9,638.3,5744.7,0.077,5302.36,2024-11-30,Asia Pacific,Alice Johnson,1,pending
ORD-000925,CUST-0262,Keyboard Mechanical,Gaming,4,1875.78,7503.12,0.157,6325.13,2024-09-09,North America,Jack Anderson,1,pending
ORD-000926,CUST-0461,Smart Watch,Audio,8,1290.9,10327.2,0.028,10038.04,2024-08-01,Latin America,Carol Davis,1,pending
ORD-000927,CUST-0489,Hard Drive 1TB,Gaming,1,1013.95,1013.95,0.067,946.02,2024-09-24,Middle East,Carol Davis,1,delivered
ORD-000928,CUST-0435,Hard Drive 1TB,Accessories,3,522.36,1567.08,0.104,1404.1,2024-03-19,Latin America,Frank Miller,1,pending
ORD-000929,CUST-0481,Smartphone X,Accessories,7,1457.17,10200.19,0.017,10026.79,2024-07-26,North America,Frank Miller,0,cancelled
ORD-000930,CUST-0307,Router WiFi,Accessories,8,1916.95,15335.6,0.043,14676.17,2024-12-19,Europe,Jack Anderson,1,delivered
ORD-000931,CUST-0268,Wireless Headphones,Electronics,7,1205.91,8441.37,0.138,7276.46,2024-04-24,Europe,Eve Brown,1,processing
ORD-000932,CUST-0084,Monitor 4K,Electronics,8,1433.18,11465.44,0.186,9332.87,2024-03-22,Middle East,Jack Anderson,1,shipped
ORD-000933,CUST-0123,Gaming Mouse,Computers,9,1661.44,14952.96,0.048,14235.22,2024-09-23,Middle East,Bob Smith,1,delivered
ORD-000934,CUST-0034,Smartphone X,Computers,10,1325.55,13255.5,0.034,12804.81,2024-08-22,Asia Pacific,Jack Anderson,0,processing
ORD-000935,CUST-0444,SSD 500GB,Electronics,9,1086.03,9774.27,0.149,8317.9,2024-09-16,Europe,Carol Davis,1,processing
ORD-000936,CUST-0162,Tablet Ultra,Electronics,6,407.83,2446.98,0.045,2336.87,2024-10-04,Latin America,Eve Brown,0,processing
ORD-000937,CUST-0470,Keyboard Mechanical,Gaming,3,1459.74,4379.22,0.003,4366.08,2024-10-21,Middle East,Alice Johnson,1,pending
ORD-000938,CUST-0227,Speaker Bluetooth,Electronics,2,1577.32,3154.64,0.138,2719.3,2024-08-30,Latin America,Ivy Wang,1,delivered
ORD-000939,CUST-0417,Keyboard Mechanical,Audio,4,1891.28,7565.12,0.128,6596.78,2024-03-08,Middle East,David Wilson,0,shipped
ORD-000940,CUST-0098,Monitor 4K,Audio,7,187.28,1310.96,0.139,1128.74,2024-06-29,Latin America,Grace Chen,1,pending
ORD-000941,CUST-0110,Smartphone X,Audio,7,722.47,5057.29,0.044,4834.77,2024-05-14,Latin America,Jack Anderson,1,delivered
ORD-000942,CUST-0206,Speaker Bluetooth,Computers,9,1537.3,13835.7,0.012,13669.67,2024-06-25,Latin America,David Wilson,1,processing
ORD-000943,CUST-0347,"Laptop Pro 15""",Gaming,3,1236.15,3708.45,0.144,3174.43,2024-12-31,North America,Alice Johnson,1,processing
ORD-000944,CUST-0020,Hard Drive 1TB,Accessories,5,1606.31,8031.55,0.12,7067.76,2024-02-26,Middle East,Jack Anderson,1,cancelled
ORD-000945,CUST-0125,SSD 500GB,Accessories,9,1479.43,13314.87,0.057,12555.92,2024-11-14,North America,Henry Taylor,0,delivered
ORD-000946,CUST-0113,"Laptop Pro 15""",Gaming,1,1573.88,1573.88,0.064,1473.15,2024-07-22,Middle East,Jack Anderson,1,cancelled
ORD-000947,CUST-0261,Keyboard Mechanical,Audio,9,405.68,3651.12,0.166,3045.03,2024-01-28,Middle East,Henry Taylor,1,shipped
ORD-000948,CUST-0031,Tablet Ultra,Audio,5,1965.08,9825.4,0.095,8891.99,2024-06-30,Middle East,Frank Miller,0,pending
ORD-000949,CUST-0256,Smart Watch,Electronics,9,305.8,2752.2,0.178,2262.31,2024-11-27,Europe,David Wilson,1,processing
ORD-000950,CUST-0049,Smart Watch,Gaming,5,1048.8,5244.0,0.038,5044.73,2024-02-14,Latin America,Grace Chen,1,delivered
ORD-000951,CUST-0448,"Laptop Pro 15""",Gaming,10,339.08,3390.8,0.01,3356.89,2024-08-11,Middle East,Alice Johnson,0,processing
ORD-000952,CUST-0157,Keyboard Mechanical,Gaming,1,376.47,376.47,0.13,327.53,2024-12-31,North America,Alice Johnson,0,pending
ORD-000953,CUST-0396,Hard Drive 1TB,Gaming,4,1433.98,5735.92,0.105,5133.65,2024-12-16,Middle East,David Wilson,0,delivered
ORD-000954,CUST-0242,Router WiFi,Gaming,2,504.66,1009.32,0.087,921.51,2024-07-30,Europe,Bob Smith,1,delivered
ORD-000955,CUST-0470,Tablet Ultra,Accessories,1,284.19,284.19,0.078,262.02,2024-02-18,Europe,Ivy Wang,0,pending
ORD-000956,CUST-0059,Tablet Ultra,Electronics,7,946.08,6622.56,0.13,5761.63,2024-02-10,Europe,Henry Taylor,1,shipped
ORD-000957,CUST-0476,Monitor 4K,Accessories,1,386.79,386.79,0.141,332.25,2024-01-13,North America,Jack Anderson,0,delivered
ORD-000958,CUST-0357,Keyboard Mechanical,Computers,2,1244.36,2488.72,0.095,2252.29,2024-03-09,Latin America,Ivy Wang,0,delivered
